tid,cat,id,name,pid,bp,ts,ph
159840,ac2g,11810,ac2g,159650,e,6940680946874.085,f
7,ac2g,11814,ac2g,0,e,6940680946959.658,f
159840,ac2g,11814,ac2g,159650,,6940680946887.866,s
7,ac2g,11816,ac2g,0,e,6940680946964.938,f
159840,ac2g,11816,ac2g,159650,,6940680946898.82,s
159840,ac2g,11818,ac2g,159650,e,6940680946906.343,f
159840,ac2g,11819,ac2g,159650,e,6940680946908.038,f
7,ac2g,11820,ac2g,0,e,6940680946987.562,f
159840,ac2g,11820,ac2g,159650,,6940680946909.178,s
159840,ac2g,11823,ac2g,159650,e,6940680946915.793,f
7,ac2g,11824,ac2g,0,e,6940680947075.499,f
159840,ac2g,11824,ac2g,159650,,6940680946917.67,s
159840,ac2g,11837,ac2g,159650,e,6940680946942.09,f
159840,ac2g,11838,ac2g,159650,e,6940680946943.876,f
159840,ac2g,11839,ac2g,159650,e,6940680946944.704,f
159840,ac2g,11840,ac2g,159650,e,6940680946945.421,f
7,ac2g,11844,ac2g,0,e,6940680947098.251,f
159840,ac2g,11844,ac2g,159650,,6940680946955.427,s
