cat,ph,pid,id,tid,bp,name,ts
ac2g,f,0,29329,7,e,ac2g,6784356351222.837
ac2g,s,2151687,29329,2151687,,ac2g,6784356349689.167
ac2g,f,0,29342,7,e,ac2g,6784356351227.061
ac2g,s,2151687,29342,2151687,,ac2g,6784356350956.956
ac2g,f,0,29368,7,e,ac2g,6784356353585.264
ac2g,s,2151687,29368,2151894,,ac2g,6784356352368.89
ac2g,f,2151687,29381,2151894,e,ac2g,6784356352640.075
ac2g,f,0,29382,7,e,ac2g,6784356353594.864
ac2g,s,2151687,29382,2151894,,ac2g,6784356352833.337
ac2g,f,0,29400,7,e,ac2g,6784356353629.136
ac2g,s,2151687,29400,2151894,,ac2g,6784356352927.41
ac2g,f,2151687,29413,2151894,e,ac2g,6784356352981.426
ac2g,f,0,29414,7,e,ac2g,6784356366658.323
ac2g,s,2151687,29414,2151894,,ac2g,6784356364559.668
ac2g,f,0,29427,7,e,ac2g,6784356366689.811
ac2g,s,2151687,29427,2151894,,ac2g,6784356364913.302
ac2g,f,0,29456,7,e,ac2g,6784356366697.939
ac2g,s,2151687,29456,2151894,,ac2g,6784356365966.314
ac2g,f,2151687,29477,2151894,e,ac2g,6784356366154.535
ac2g,f,0,29478,7,e,ac2g,6784356366700.691
ac2g,s,2151687,29478,2151894,,ac2g,6784356366179.274
ac2g,f,0,29480,7,e,ac2g,6784356366830.547
ac2g,s,2151687,29480,2151894,,ac2g,6784356366200.204
ac2g,f,2151687,29489,2151894,e,ac2g,6784356366247.193
ac2g,f,2151687,29490,2151894,e,ac2g,6784356366251.048
ac2g,f,2151687,29501,2151894,e,ac2g,6784356366591.417
ac2g,f,0,29502,7,e,ac2g,6784356366839.891
ac2g,s,2151687,29502,2151894,,ac2g,6784356366696.485
ac2g,f,0,29515,7,e,ac2g,6784356369312.814
ac2g,s,2151687,29515,2151894,,ac2g,6784356367722.154
ac2g,f,0,29544,7,e,ac2g,6784356369319.662
ac2g,s,2151687,29544,2151894,,ac2g,6784356368178.07
ac2g,f,2151687,29565,2151894,e,ac2g,6784356368310.491
ac2g,f,0,29566,7,e,ac2g,6784356369322.638
ac2g,s,2151687,29566,2151894,,ac2g,6784356368338.118
ac2g,f,0,29567,7,e,ac2g,6784356369324.526
ac2g,s,2151687,29567,2151894,,ac2g,6784356368375.279
ac2g,f,2151687,29576,2151894,e,ac2g,6784356368416.149
ac2g,f,2151687,29577,2151894,e,ac2g,6784356368418.254
ac2g,f,2151687,29588,2151894,e,ac2g,6784356368894.326
ac2g,f,0,29589,7,e,ac2g,6784356370021.644
ac2g,s,2151687,29589,2151894,,ac2g,6784356368920.19
ac2g,f,0,29602,7,e,ac2g,6784356370746.987
ac2g,s,2151687,29602,2151894,,ac2g,6784356368989.754
ac2g,f,0,29634,7,e,ac2g,6784356370750.603
ac2g,s,2151687,29634,2151894,,ac2g,6784356369244.387
ac2g,f,0,29643,7,e,ac2g,6784356370752.715
ac2g,s,2151687,29643,2151894,,ac2g,6784356369272.302
ac2g,f,0,29660,7,e,ac2g,6784356377491.644
ac2g,s,2151687,29660,2151894,,ac2g,6784356370695.484
ac2g,f,2151687,29692,2151894,e,ac2g,6784356375488.361
ac2g,f,2151687,29693,2151894,e,ac2g,6784356375497.184
ac2g,f,2151687,29694,2151894,e,ac2g,6784356375499.835
ac2g,f,2151687,29695,2151894,e,ac2g,6784356375501.698
ac2g,f,2151687,29703,2151894,e,ac2g,6784356375548.58
ac2g,f,0,29704,7,e,ac2g,6784356377496.252
ac2g,s,2151687,29704,2151894,,ac2g,6784356375566.55
ac2g,f,2151687,29728,2151894,e,ac2g,6784356375721.451
ac2g,f,2151687,29729,2151894,e,ac2g,6784356375723.714
ac2g,f,2151687,29730,2151894,e,ac2g,6784356375724.632
ac2g,f,2151687,29731,2151894,e,ac2g,6784356375725.446
ac2g,f,2151687,29733,2151894,e,ac2g,6784356376109.435
ac2g,f,2151687,29734,2151894,e,ac2g,6784356376125.204
ac2g,f,2151687,29735,2151894,e,ac2g,6784356376133.555
ac2g,f,2151687,29736,2151894,e,ac2g,6784356376141.387
ac2g,f,2151687,29737,2151894,e,ac2g,6784356376150.513
ac2g,f,2151687,29738,2151894,e,ac2g,6784356376158.603
ac2g,f,2151687,29739,2151894,e,ac2g,6784356376166.631
ac2g,f,2151687,29740,2151894,e,ac2g,6784356376174.488
ac2g,f,2151687,29741,2151894,e,ac2g,6784356376183.715
ac2g,f,2151687,29742,2151894,e,ac2g,6784356376193.939
ac2g,f,2151687,29743,2151894,e,ac2g,6784356376203.224
ac2g,f,2151687,29744,2151894,e,ac2g,6784356376212.353
ac2g,f,2151687,29745,2151894,e,ac2g,6784356376277.906
ac2g,f,2151687,29746,2151894,e,ac2g,6784356376281.831
ac2g,f,2151687,29747,2151894,e,ac2g,6784356376285.145
ac2g,f,2151687,29748,2151894,e,ac2g,6784356376288.455
ac2g,f,2151687,29749,2151894,e,ac2g,6784356376291.766
ac2g,f,2151687,29750,2151894,e,ac2g,6784356376294.973
ac2g,f,2151687,29751,2151894,e,ac2g,6784356376298.359
ac2g,f,2151687,29752,2151894,e,ac2g,6784356376301.612
ac2g,f,2151687,29753,2151894,e,ac2g,6784356376304.896
ac2g,f,2151687,29754,2151894,e,ac2g,6784356376308.324
ac2g,f,2151687,29755,2151894,e,ac2g,6784356376311.863
ac2g,f,2151687,29756,2151894,e,ac2g,6784356376315.29
ac2g,f,2151687,29757,2151894,e,ac2g,6784356376382.704
ac2g,f,2151687,29758,2151894,e,ac2g,6784356376391.5
ac2g,f,2151687,29759,2151894,e,ac2g,6784356376402.153
ac2g,f,2151687,29760,2151894,e,ac2g,6784356376415.295
ac2g,f,2151687,29761,2151894,e,ac2g,6784356376427.06
ac2g,f,2151687,29762,2151894,e,ac2g,6784356376439.185
ac2g,f,2151687,29763,2151894,e,ac2g,6784356376450.142
ac2g,f,2151687,29764,2151894,e,ac2g,6784356376460.535
ac2g,f,2151687,29765,2151894,e,ac2g,6784356376478.34
ac2g,f,2151687,29766,2151894,e,ac2g,6784356376493.766
ac2g,f,2151687,29767,2151894,e,ac2g,6784356376518.325
ac2g,f,2151687,29768,2151894,e,ac2g,6784356376541.268
ac2g,f,2151687,29769,2151894,e,ac2g,6784356376592.86
ac2g,f,2151687,29770,2151894,e,ac2g,6784356376596.758
ac2g,f,2151687,29771,2151894,e,ac2g,6784356376600.131
ac2g,f,2151687,29772,2151894,e,ac2g,6784356376603.373
ac2g,f,2151687,29773,2151894,e,ac2g,6784356376606.649
ac2g,f,2151687,29774,2151894,e,ac2g,6784356376609.953
ac2g,f,2151687,29775,2151894,e,ac2g,6784356376613.357
ac2g,f,2151687,29776,2151894,e,ac2g,6784356376616.675
ac2g,f,2151687,29777,2151894,e,ac2g,6784356376619.912
ac2g,f,2151687,29778,2151894,e,ac2g,6784356376623.279
ac2g,f,2151687,29779,2151894,e,ac2g,6784356376626.658
ac2g,f,2151687,29780,2151894,e,ac2g,6784356376629.921
ac2g,f,2151687,29781,2151894,e,ac2g,6784356376658.929
ac2g,f,2151687,29782,2151894,e,ac2g,6784356376662.459
ac2g,f,2151687,29783,2151894,e,ac2g,6784356376665.707
ac2g,f,2151687,29784,2151894,e,ac2g,6784356376668.986
ac2g,f,2151687,29785,2151894,e,ac2g,6784356376672.144
ac2g,f,2151687,29786,2151894,e,ac2g,6784356376675.359
ac2g,f,2151687,29787,2151894,e,ac2g,6784356376678.609
ac2g,f,2151687,29788,2151894,e,ac2g,6784356376681.9
ac2g,f,2151687,29789,2151894,e,ac2g,6784356376685.181
ac2g,f,2151687,29790,2151894,e,ac2g,6784356376688.563
ac2g,f,2151687,29791,2151894,e,ac2g,6784356376691.827
ac2g,f,2151687,29792,2151894,e,ac2g,6784356376695.103
ac2g,f,2151687,29793,2151894,e,ac2g,6784356376772.913
ac2g,f,2151687,29794,2151894,e,ac2g,6784356376776.945
ac2g,f,2151687,29795,2151894,e,ac2g,6784356376780.294
ac2g,f,2151687,29796,2151894,e,ac2g,6784356376783.544
ac2g,f,2151687,29797,2151894,e,ac2g,6784356376786.948
ac2g,f,2151687,29798,2151894,e,ac2g,6784356376790.402
ac2g,f,2151687,29799,2151894,e,ac2g,6784356376793.695
ac2g,f,2151687,29800,2151894,e,ac2g,6784356376796.84
ac2g,f,2151687,29801,2151894,e,ac2g,6784356376800.07
ac2g,f,2151687,29802,2151894,e,ac2g,6784356376803.27
ac2g,f,2151687,29803,2151894,e,ac2g,6784356376806.54
ac2g,f,2151687,29804,2151894,e,ac2g,6784356376809.769
ac2g,f,2151687,29805,2151894,e,ac2g,6784356376909.407
ac2g,f,2151687,29806,2151894,e,ac2g,6784356376926.346
ac2g,f,2151687,29807,2151894,e,ac2g,6784356376941.245
ac2g,f,2151687,29808,2151894,e,ac2g,6784356376955.799
ac2g,f,2151687,29809,2151894,e,ac2g,6784356376974.206
ac2g,f,2151687,29810,2151894,e,ac2g,6784356376991.039
ac2g,f,2151687,29811,2151894,e,ac2g,6784356377005.587
ac2g,f,2151687,29812,2151894,e,ac2g,6784356377036.174
ac2g,f,2151687,29813,2151894,e,ac2g,6784356377094.844
ac2g,f,2151687,29814,2151894,e,ac2g,6784356377149.082
ac2g,f,2151687,29815,2151894,e,ac2g,6784356377179.527
ac2g,f,2151687,29816,2151894,e,ac2g,6784356377204.204
ac2g,f,2151687,29817,2151894,e,ac2g,6784356377287.537
ac2g,f,2151687,29818,2151894,e,ac2g,6784356377291.446
ac2g,f,2151687,29819,2151894,e,ac2g,6784356377294.856
ac2g,f,2151687,29820,2151894,e,ac2g,6784356377298.282
ac2g,f,2151687,29821,2151894,e,ac2g,6784356377301.596
ac2g,f,2151687,29822,2151894,e,ac2g,6784356377305.052
ac2g,f,2151687,29823,2151894,e,ac2g,6784356377308.422
ac2g,f,2151687,29824,2151894,e,ac2g,6784356377311.857
ac2g,f,2151687,29825,2151894,e,ac2g,6784356377315.154
ac2g,f,2151687,29826,2151894,e,ac2g,6784356377318.455
ac2g,f,2151687,29827,2151894,e,ac2g,6784356377321.719
ac2g,f,2151687,29828,2151894,e,ac2g,6784356377325.091
ac2g,f,2151687,29829,2151894,e,ac2g,6784356377401.405
ac2g,f,2151687,29830,2151894,e,ac2g,6784356377405.508
ac2g,f,2151687,29831,2151894,e,ac2g,6784356377408.858
ac2g,f,2151687,29832,2151894,e,ac2g,6784356377412.203
ac2g,f,2151687,29833,2151894,e,ac2g,6784356377415.441
ac2g,f,2151687,29834,2151894,e,ac2g,6784356377418.668
ac2g,f,2151687,29835,2151894,e,ac2g,6784356377422.0
ac2g,f,2151687,29836,2151894,e,ac2g,6784356377425.422
ac2g,f,2151687,29837,2151894,e,ac2g,6784356377428.645
ac2g,f,2151687,29838,2151894,e,ac2g,6784356377432.221
ac2g,f,2151687,29839,2151894,e,ac2g,6784356377435.552
ac2g,f,2151687,29840,2151894,e,ac2g,6784356377438.982
ac2g,f,2151687,29841,2151894,e,ac2g,6784356377469.198
ac2g,f,2151687,29842,2151894,e,ac2g,6784356377472.873
ac2g,f,2151687,29843,2151894,e,ac2g,6784356377476.191
ac2g,f,2151687,29844,2151894,e,ac2g,6784356377479.465
ac2g,f,2151687,29845,2151894,e,ac2g,6784356377482.97
ac2g,f,2151687,29846,2151894,e,ac2g,6784356377486.146
ac2g,f,2151687,29847,2151894,e,ac2g,6784356377489.458
ac2g,f,2151687,29848,2151894,e,ac2g,6784356377492.794
ac2g,f,2151687,29849,2151894,e,ac2g,6784356377496.082
ac2g,f,2151687,29850,2151894,e,ac2g,6784356377499.52
ac2g,f,2151687,29851,2151894,e,ac2g,6784356377502.84
ac2g,f,2151687,29852,2151894,e,ac2g,6784356377506.204
ac2g,f,2151687,29853,2151894,e,ac2g,6784356377537.311
ac2g,f,2151687,29854,2151894,e,ac2g,6784356377540.967
ac2g,f,2151687,29855,2151894,e,ac2g,6784356377544.22
ac2g,f,2151687,29856,2151894,e,ac2g,6784356377547.401
ac2g,f,2151687,29857,2151894,e,ac2g,6784356377550.566
ac2g,f,2151687,29858,2151894,e,ac2g,6784356377553.773
ac2g,f,2151687,29859,2151894,e,ac2g,6784356377564.559
ac2g,f,2151687,29860,2151894,e,ac2g,6784356377567.854
ac2g,f,2151687,29861,2151894,e,ac2g,6784356377571.111
ac2g,f,2151687,29862,2151894,e,ac2g,6784356377574.514
ac2g,f,2151687,29863,2151894,e,ac2g,6784356377577.819
ac2g,f,2151687,29864,2151894,e,ac2g,6784356377581.121
ac2g,f,2151687,29865,2151894,e,ac2g,6784356377677.19
ac2g,f,2151687,29866,2151894,e,ac2g,6784356377681.212
ac2g,f,2151687,29867,2151894,e,ac2g,6784356377684.497
ac2g,f,2151687,29868,2151894,e,ac2g,6784356377687.663
ac2g,f,2151687,29869,2151894,e,ac2g,6784356377690.88
ac2g,f,2151687,29870,2151894,e,ac2g,6784356377694.359
ac2g,f,2151687,29871,2151894,e,ac2g,6784356377697.612
ac2g,f,2151687,29872,2151894,e,ac2g,6784356377700.732
ac2g,f,2151687,29873,2151894,e,ac2g,6784356377703.938
ac2g,f,2151687,29874,2151894,e,ac2g,6784356377707.099
ac2g,f,2151687,29875,2151894,e,ac2g,6784356377710.457
ac2g,f,2151687,29876,2151894,e,ac2g,6784356377713.803
ac2g,f,2151687,29878,2151894,e,ac2g,6784356377841.778
ac2g,f,2151687,29879,2151894,e,ac2g,6784356377845.854
ac2g,f,2151687,29880,2151894,e,ac2g,6784356377849.904
ac2g,f,2151687,29881,2151894,e,ac2g,6784356377853.454
ac2g,f,2151687,29882,2151894,e,ac2g,6784356377856.898
ac2g,f,2151687,29883,2151894,e,ac2g,6784356377860.308
ac2g,f,2151687,29884,2151894,e,ac2g,6784356377864.017
ac2g,f,2151687,29885,2151894,e,ac2g,6784356377870.368
ac2g,f,2151687,29886,2151894,e,ac2g,6784356377875.013
ac2g,f,2151687,29887,2151894,e,ac2g,6784356377878.322
ac2g,f,2151687,29888,2151894,e,ac2g,6784356377881.679
ac2g,f,2151687,29889,2151894,e,ac2g,6784356377884.967
ac2g,f,2151687,29890,2151894,e,ac2g,6784356378233.77
ac2g,f,2151687,29891,2151894,e,ac2g,6784356378280.618
ac2g,f,2151687,29892,2151894,e,ac2g,6784356378281.231
ac2g,f,0,29895,7,e,ac2g,6784356379873.367
ac2g,s,2151687,29895,2151894,,ac2g,6784356378409.524
ac2g,f,0,29897,7,e,ac2g,6784356379908.311
ac2g,s,2151687,29897,2151894,,ac2g,6784356378456.03
ac2g,f,2151687,29899,2151894,e,ac2g,6784356378480.258
ac2g,f,0,29900,7,e,ac2g,6784356379913.143
ac2g,s,2151687,29900,2151894,,ac2g,6784356378482.398
ac2g,f,2151687,29901,2151894,e,ac2g,6784356378530.613
ac2g,f,2151687,29902,2151894,e,ac2g,6784356378558.031
ac2g,f,0,29903,7,e,ac2g,6784356379914.679
ac2g,s,2151687,29903,2151894,,ac2g,6784356378559.164
ac2g,f,2151687,29905,2151894,e,ac2g,6784356378597.493
ac2g,f,0,29906,7,e,ac2g,6784356379960.087
ac2g,s,2151687,29906,2151894,,ac2g,6784356378601.203
ac2g,f,2151687,29919,2151894,e,ac2g,6784356378698.172
ac2g,f,2151687,29920,2151894,e,ac2g,6784356378701.38
ac2g,f,2151687,29921,2151894,e,ac2g,6784356378702.788
ac2g,f,2151687,29922,2151894,e,ac2g,6784356378704.018
ac2g,f,2151687,29924,2151894,e,ac2g,6784356378923.489
ac2g,f,2151687,29925,2151894,e,ac2g,6784356378946.393
ac2g,f,2151687,29926,2151894,e,ac2g,6784356378961.531
ac2g,f,2151687,29927,2151894,e,ac2g,6784356378977.103
ac2g,f,2151687,29928,2151894,e,ac2g,6784356379001.566
ac2g,f,2151687,29929,2151894,e,ac2g,6784356379017.114
ac2g,f,2151687,29930,2151894,e,ac2g,6784356379031.11
ac2g,f,2151687,29931,2151894,e,ac2g,6784356379044.862
ac2g,f,2151687,29932,2151894,e,ac2g,6784356379060.263
ac2g,f,2151687,29933,2151894,e,ac2g,6784356379079.106
ac2g,f,2151687,29934,2151894,e,ac2g,6784356379093.987
ac2g,f,2151687,29935,2151894,e,ac2g,6784356379111.296
ac2g,f,2151687,29936,2151894,e,ac2g,6784356379178.27
ac2g,f,2151687,29937,2151894,e,ac2g,6784356379193.795
ac2g,f,2151687,29938,2151894,e,ac2g,6784356379216.288
ac2g,f,2151687,29939,2151894,e,ac2g,6784356379234.554
ac2g,f,2151687,29940,2151894,e,ac2g,6784356379248.044
ac2g,f,2151687,29941,2151894,e,ac2g,6784356379263.95
ac2g,f,2151687,29942,2151894,e,ac2g,6784356379277.907
ac2g,f,2151687,29943,2151894,e,ac2g,6784356379295.156
ac2g,f,2151687,29944,2151894,e,ac2g,6784356379314.471
ac2g,f,2151687,29945,2151894,e,ac2g,6784356379328.96
ac2g,f,2151687,29946,2151894,e,ac2g,6784356379342.777
ac2g,f,2151687,29947,2151894,e,ac2g,6784356379356.728
ac2g,f,2151687,29948,2151894,e,ac2g,6784356379468.41
ac2g,f,2151687,29949,2151894,e,ac2g,6784356379472.158
ac2g,f,2151687,29950,2151894,e,ac2g,6784356379475.415
ac2g,f,2151687,29951,2151894,e,ac2g,6784356379478.697
ac2g,f,2151687,29952,2151894,e,ac2g,6784356379482.256
ac2g,f,2151687,29953,2151894,e,ac2g,6784356379485.655
ac2g,f,2151687,29954,2151894,e,ac2g,6784356379489.226
ac2g,f,2151687,29955,2151894,e,ac2g,6784356379492.624
ac2g,f,2151687,29956,2151894,e,ac2g,6784356379496.523
ac2g,f,2151687,29957,2151894,e,ac2g,6784356379500.019
ac2g,f,2151687,29958,2151894,e,ac2g,6784356379503.452
ac2g,f,2151687,29959,2151894,e,ac2g,6784356379506.856
ac2g,f,2151687,29960,2151894,e,ac2g,6784356379529.464
ac2g,f,2151687,29961,2151894,e,ac2g,6784356379532.944
ac2g,f,2151687,29962,2151894,e,ac2g,6784356379536.279
ac2g,f,2151687,29963,2151894,e,ac2g,6784356379539.536
ac2g,f,2151687,29964,2151894,e,ac2g,6784356379542.807
ac2g,f,2151687,29965,2151894,e,ac2g,6784356379546.229
ac2g,f,2151687,29966,2151894,e,ac2g,6784356379549.61
ac2g,f,2151687,29967,2151894,e,ac2g,6784356379552.842
ac2g,f,2151687,29968,2151894,e,ac2g,6784356379556.075
ac2g,f,2151687,29969,2151894,e,ac2g,6784356379559.497
ac2g,f,2151687,29970,2151894,e,ac2g,6784356379562.887
ac2g,f,2151687,29971,2151894,e,ac2g,6784356379566.058
ac2g,f,2151687,29972,2151894,e,ac2g,6784356379635.046
ac2g,f,2151687,29973,2151894,e,ac2g,6784356379638.669
ac2g,f,2151687,29974,2151894,e,ac2g,6784356379641.886
ac2g,f,2151687,29975,2151894,e,ac2g,6784356379645.087
ac2g,f,2151687,29976,2151894,e,ac2g,6784356379648.419
ac2g,f,2151687,29977,2151894,e,ac2g,6784356379651.801
ac2g,f,2151687,29978,2151894,e,ac2g,6784356379655.273
ac2g,f,2151687,29979,2151894,e,ac2g,6784356379658.428
ac2g,f,2151687,29980,2151894,e,ac2g,6784356379661.654
ac2g,f,2151687,29981,2151894,e,ac2g,6784356379664.819
ac2g,f,2151687,29982,2151894,e,ac2g,6784356379667.977
ac2g,f,2151687,29983,2151894,e,ac2g,6784356379671.172
ac2g,f,2151687,29984,2151894,e,ac2g,6784356379694.927
ac2g,f,2151687,29985,2151894,e,ac2g,6784356379698.755
ac2g,f,2151687,29986,2151894,e,ac2g,6784356379702.047
ac2g,f,2151687,29987,2151894,e,ac2g,6784356379705.426
ac2g,f,2151687,29988,2151894,e,ac2g,6784356379708.647
ac2g,f,2151687,29989,2151894,e,ac2g,6784356379711.977
ac2g,f,2151687,29990,2151894,e,ac2g,6784356379715.229
ac2g,f,2151687,29991,2151894,e,ac2g,6784356379718.503
ac2g,f,2151687,29992,2151894,e,ac2g,6784356379721.755
ac2g,f,2151687,29993,2151894,e,ac2g,6784356379725.007
ac2g,f,2151687,29994,2151894,e,ac2g,6784356379728.272
ac2g,f,2151687,29995,2151894,e,ac2g,6784356379731.538
ac2g,f,2151687,29996,2151894,e,ac2g,6784356379780.419
ac2g,f,2151687,29997,2151894,e,ac2g,6784356379784.257
ac2g,f,2151687,29998,2151894,e,ac2g,6784356379787.432
ac2g,f,2151687,29999,2151894,e,ac2g,6784356379790.692
ac2g,f,2151687,30000,2151894,e,ac2g,6784356379794.051
ac2g,f,2151687,30001,2151894,e,ac2g,6784356379797.486
ac2g,f,2151687,30002,2151894,e,ac2g,6784356379800.867
ac2g,f,2151687,30003,2151894,e,ac2g,6784356379804.014
ac2g,f,2151687,30004,2151894,e,ac2g,6784356379807.205
ac2g,f,2151687,30005,2151894,e,ac2g,6784356379810.321
ac2g,f,2151687,30006,2151894,e,ac2g,6784356379813.532
ac2g,f,2151687,30007,2151894,e,ac2g,6784356379816.838
ac2g,f,2151687,30010,2151894,e,ac2g,6784356380115.33
ac2g,f,2151687,30011,2151894,e,ac2g,6784356380119.332
ac2g,f,2151687,30012,2151894,e,ac2g,6784356380122.694
ac2g,f,2151687,30013,2151894,e,ac2g,6784356380125.87
ac2g,f,2151687,30014,2151894,e,ac2g,6784356380129.28
ac2g,f,2151687,30015,2151894,e,ac2g,6784356380132.665
ac2g,f,2151687,30016,2151894,e,ac2g,6784356380136.07
ac2g,f,2151687,30017,2151894,e,ac2g,6784356380139.219
ac2g,f,2151687,30018,2151894,e,ac2g,6784356380142.476
ac2g,f,2151687,30019,2151894,e,ac2g,6784356380145.892
ac2g,f,2151687,30020,2151894,e,ac2g,6784356380149.287
ac2g,f,2151687,30021,2151894,e,ac2g,6784356380152.493
ac2g,f,2151687,30022,2151894,e,ac2g,6784356380165.922
ac2g,f,2151687,30023,2151894,e,ac2g,6784356380169.316
ac2g,f,2151687,30024,2151894,e,ac2g,6784356380174.636
ac2g,f,2151687,30025,2151894,e,ac2g,6784356380180.73
ac2g,f,2151687,30026,2151894,e,ac2g,6784356380183.346
ac2g,f,2151687,30027,2151894,e,ac2g,6784356380183.857
ac2g,f,0,30030,7,e,ac2g,6784356382289.138
ac2g,s,2151687,30030,2151894,,ac2g,6784356380231.789
ac2g,f,0,30032,7,e,ac2g,6784356382293.298
ac2g,s,2151687,30032,2151894,,ac2g,6784356380255.638
ac2g,f,2151687,30034,2151894,e,ac2g,6784356380265.207
ac2g,f,2151687,30035,2151894,e,ac2g,6784356380266.484
ac2g,f,0,30036,7,e,ac2g,6784356382297.682
ac2g,s,2151687,30036,2151894,,ac2g,6784356380267.584
ac2g,f,2151687,30039,2151894,e,ac2g,6784356380317.676
ac2g,f,0,30040,7,e,ac2g,6784356382336.53
ac2g,s,2151687,30040,2151894,,ac2g,6784356380320.3
ac2g,f,0,30054,7,e,ac2g,6784356382370.706
ac2g,s,2151687,30054,2151894,,ac2g,6784356380436.819
ac2g,f,0,30081,7,e,ac2g,6784356382376.882
ac2g,s,2151687,30081,2151894,,ac2g,6784356380597.609
ac2g,f,2151687,30113,2151894,e,ac2g,6784356380690.991
ac2g,f,2151687,30114,2151894,e,ac2g,6784356380694.171
ac2g,f,2151687,30115,2151894,e,ac2g,6784356380695.569
ac2g,f,2151687,30116,2151894,e,ac2g,6784356380696.838
ac2g,f,2151687,30124,2151894,e,ac2g,6784356380723.212
ac2g,f,0,30125,7,e,ac2g,6784356382381.586
ac2g,s,2151687,30125,2151894,,ac2g,6784356380727.622
ac2g,f,2151687,30149,2151894,e,ac2g,6784356380845.249
ac2g,f,2151687,30150,2151894,e,ac2g,6784356380847.28
ac2g,f,2151687,30151,2151894,e,ac2g,6784356380848.218
ac2g,f,2151687,30152,2151894,e,ac2g,6784356380848.963
ac2g,f,0,30156,7,e,ac2g,6784356382393.362
ac2g,s,2151687,30156,2151894,,ac2g,6784356380866.946
ac2g,f,0,30158,7,e,ac2g,6784356382428.081
ac2g,s,2151687,30158,2151894,,ac2g,6784356380878.371
ac2g,f,2151687,30160,2151894,e,ac2g,6784356380887.81
ac2g,f,0,30161,7,e,ac2g,6784356382433.777
ac2g,s,2151687,30161,2151894,,ac2g,6784356380889.216
ac2g,f,2151687,30162,2151894,e,ac2g,6784356380899.17
ac2g,f,2151687,30163,2151894,e,ac2g,6784356380900.751
ac2g,f,0,30164,7,e,ac2g,6784356382436.274
ac2g,s,2151687,30164,2151894,,ac2g,6784356380901.718
ac2g,f,2151687,30166,2151894,e,ac2g,6784356380910.881
ac2g,f,0,30167,7,e,ac2g,6784356382482.226
ac2g,s,2151687,30167,2151894,,ac2g,6784356380913.066
ac2g,f,2151687,30180,2151894,e,ac2g,6784356380939.511
ac2g,f,2151687,30181,2151894,e,ac2g,6784356380941.19
ac2g,f,2151687,30182,2151894,e,ac2g,6784356380941.964
ac2g,f,2151687,30183,2151894,e,ac2g,6784356380942.897
ac2g,f,0,30187,7,e,ac2g,6784356382485.618
ac2g,s,2151687,30187,2151894,,ac2g,6784356380956.574
ac2g,f,0,30189,7,e,ac2g,6784356382490.385
ac2g,s,2151687,30189,2151894,,ac2g,6784356380966.285
ac2g,f,2151687,30191,2151894,e,ac2g,6784356380975.108
ac2g,f,2151687,30192,2151894,e,ac2g,6784356380976.318
ac2g,f,0,30193,7,e,ac2g,6784356382494.481
ac2g,s,2151687,30193,2151894,,ac2g,6784356380977.083
ac2g,f,2151687,30196,2151894,e,ac2g,6784356380990.562
ac2g,f,0,30197,7,e,ac2g,6784356382532.721
ac2g,s,2151687,30197,2151894,,ac2g,6784356380992.024
ac2g,f,0,30211,7,e,ac2g,6784356382566.833
ac2g,s,2151687,30211,2151894,,ac2g,6784356381058.353
ac2g,f,0,30238,7,e,ac2g,6784356382573.265
ac2g,s,2151687,30238,2151894,,ac2g,6784356381248.602
ac2g,f,2151687,30270,2151894,e,ac2g,6784356381333.24
ac2g,f,2151687,30271,2151894,e,ac2g,6784356381335.427
ac2g,f,2151687,30272,2151894,e,ac2g,6784356381336.309
ac2g,f,2151687,30273,2151894,e,ac2g,6784356381337.141
ac2g,f,2151687,30281,2151894,e,ac2g,6784356381356.719
ac2g,f,0,30282,7,e,ac2g,6784356382577.905
ac2g,s,2151687,30282,2151894,,ac2g,6784356381359.706
ac2g,f,2151687,30306,2151894,e,ac2g,6784356381463.492
ac2g,f,2151687,30307,2151894,e,ac2g,6784356381465.421
ac2g,f,2151687,30308,2151894,e,ac2g,6784356381466.231
ac2g,f,2151687,30309,2151894,e,ac2g,6784356381466.973
ac2g,f,0,30313,7,e,ac2g,6784356382589.681
ac2g,s,2151687,30313,2151894,,ac2g,6784356381479.956
ac2g,f,0,30315,7,e,ac2g,6784356382623.857
ac2g,s,2151687,30315,2151894,,ac2g,6784356381490.423
